,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue Name,Venue Category,Venue Latitude,Venue Longitude,Venue City,Venue State
216,Marble Hill,40.87655077879964,-73.91065965862981,Bugatti Music Group,Music Venue,40.886617629570324,-73.91140241689858,Bronx,NY
217,Marble Hill,40.87655077879964,-73.91065965862981,The Local,Bar,40.87855275865213,-73.90346176628925,Bronx,NY
218,Marble Hill,40.87655077879964,-73.91065965862981,Blackstone Bar & Grill,Bar,40.887253200116284,-73.9072508524159,Bronx,NY
219,Marble Hill,40.87655077879964,-73.91065965862981,The Liffy II Bar,Bar,40.86904222830055,-73.91729960259804,New York,NY
220,Marble Hill,40.87655077879964,-73.91065965862981,Irish Eyes,Pub,40.86892778771694,-73.917465398072,Bronx,NY
221,Woodlawn,40.89827261213805,-73.86731496814176,Rambling House,Pub,40.898439240536966,-73.86719657644849,Bronx,NY
222,Woodlawn,40.89827261213805,-73.86731496814176,Behan's Pub,Bar,40.89858450390552,-73.86750725480708,Bronx,NY
223,Woodlawn,40.89827261213805,-73.86731496814176,Celtic House,Pub,40.89802854814876,-73.8673159628325,Bronx,NY
224,Woodlawn,40.89827261213805,-73.86731496814176,Lark's Nest Bar,Bar,40.89801,-73.867207,Bronx,NY
225,Woodlawn,40.89827261213805,-73.86731496814176,John Mulligans Fireside Pub,Pub,40.89777632017523,-73.86716049035307,Bronx,NY
226,Woodlawn,40.89827261213805,-73.86731496814176,Just One Tavern,Beer Bar,40.89787194462981,-73.8674372026922,Bronx,NY
227,Woodlawn,40.89827261213805,-73.86731496814176,ogrady music house,Piano Bar,40.89835590443179,-73.86770071433926,Bronx,NY
228,Woodlawn,40.89827261213805,-73.86731496814176,McGinn's Tavern,Dive Bar,40.897952266666664,-73.86715233333334,Bronx,NY
229,Woodlawn,40.89827261213805,-73.86731496814176,Keane's,Bar,40.900077,-73.867574,New York,NY
230,Woodlawn,40.89827261213805,-73.86731496814176,4342 Katonah Ave,Bar,40.899296,-73.867294,Bronx,NY
231,Woodlawn,40.89827261213805,-73.86731496814176,The Coachman's Inn,Bar,40.90014654775011,-73.86764673430903,Bronx,NY
232,Woodlawn,40.89827261213805,-73.86731496814176,Kevin's Canada,Bar,40.898794,-73.865271,N/A,New York
233,Woodlawn,40.89827261213805,-73.86731496814176,Beaches,Bar,40.90001,-73.867429,Bronx,NY
234,Woodlawn,40.89827261213805,-73.86731496814176,Beaches,Bar,40.89872588220783,-73.86555872994958,Woodlawn,NY
235,Woodlawn,40.89827261213805,-73.86731496814176,Heather's House Of Pong,Beer Garden,40.90097158333333,-73.8664075,Bronx,NY
236,Woodlawn,40.89827261213805,-73.86731496814176,Mclean Ave Beverage,Brewery,40.90154012646619,-73.8625129659166,Yonkers,NY
237,Woodlawn,40.89827261213805,-73.86731496814176,The Avenue,Bar,40.900508428960705,-73.86565061179705,Bronx,NY
238,Woodlawn,40.89827261213805,-73.86731496814176,Fagan's Ale House,Bar,40.903487861300086,-73.86667628503334,Yonkers,NY
239,Woodlawn,40.89827261213805,-73.86731496814176,Kelly's Pub,Pub,40.899489817763474,-73.87594684888305,New York,NY
240,Woodlawn,40.89827261213805,-73.86731496814176,Tombstone Saloon,Bar,40.89645627323961,-73.87190857895156,Bronx,NY
241,Woodlawn,40.89827261213805,-73.86731496814176,JP Clarke's Saloon,Bar,40.90345474457597,-73.86669497516459,Yonkers,NY
242,Woodlawn,40.89827261213805,-73.86731496814176,Tavern,Bar,40.895898,-73.855731,Bronx,NY
243,Woodlawn,40.89827261213805,-73.86731496814176,Ned Devine's Saloon,Bar,40.90354231339454,-73.86677829123168,Yonkers,NY
244,Woodlawn,40.89827261213805,-73.86731496814176,Plant,Bar,40.89643,-73.871864,Bronx,NY
245,Woodlawn,40.89827261213805,-73.86731496814176,Bajart Post,Bar,40.906130486323015,-73.8706868197995,Yonkers,NY
246,Woodlawn,40.89827261213805,-73.86731496814176,Oasis HQ NightClub,Nightclub,40.89192,-73.858484,Bronx,NY
247,Woodlawn,40.89827261213805,-73.86731496814176,O.L.S. NY,Lounge,40.90320230790143,-73.86602962396357,Yonkers,NY
248,Woodlawn,40.89827261213805,-73.86731496814176,Heritage Bar & Restaurant,Irish Pub,40.903109,-73.865871,Yonkers,NY
249,Woodlawn,40.89827261213805,-73.86731496814176,Heavenly Bodies,Strip Club,40.90368,-73.866629,Yonkers,NY
250,Woodlawn,40.89827261213805,-73.86731496814176,No Bar,Bar,40.89577496051788,-73.8765013217926,Bronx,NY
251,Woodlawn,40.89827261213805,-73.86731496814176,rivers edge reataurant,Bar,40.899762441840274,-73.85716462430139,Bronx,NY
252,Woodlawn,40.89827261213805,-73.86731496814176,Moriarty's Bar & Restaurant,Pub,40.90296619676567,-73.8650589348822,Yonkers,NY
253,Woodlawn,40.89827261213805,-73.86731496814176,Boohran Pub,Pub,40.89849090379776,-73.85539403536778,N/A,New York
254,Woodlawn,40.89827261213805,-73.86731496814176,Pon di ends,Cocktail Bar,40.890954,-73.86093,Bronx,NY
255,Woodlawn,40.89827261213805,-73.86731496814176,Wenbley Lounge,Lounge,40.897526,-73.859468,Bronx,NY
256,Woodlawn,40.89827261213805,-73.86731496814176,The Hideout Tavern,Pub,40.89655391431185,-73.87066384993089,New York,NY
257,Woodlawn,40.89827261213805,-73.86731496814176,Kelly's Pub,Pub,40.89576551054969,-73.87622247966782,Bronx,NY
258,Woodlawn,40.89827261213805,-73.86731496814176,Fibber Magee's,Pub,40.905315,-73.86993,Yonkers,NY
259,Woodlawn,40.89827261213805,-73.86731496814176,Cullens tavern,Bar,40.89724876490332,-73.85531937747552,Bronx,NY
260,Woodlawn,40.89827261213805,-73.86731496814176,The Heritage,Pub,40.903308765755874,-73.86599093692857,Yonkers,NY
261,Woodlawn,40.89827261213805,-73.86731496814176,Tommy's Midway,Nightlife Spot,40.89732,-73.862678,Bronx,NY
262,Woodlawn,40.89827261213805,-73.86731496814176,Rory Dolan's,Bar,40.90488814260222,-73.8687924387204,Yonkers,NY
263,Woodlawn,40.89827261213805,-73.86731496814176,Meet Me On Mclean,Market,40.90305032614039,-73.86589227996484,Yonkers,NY
264,Woodlawn,40.89827261213805,-73.86731496814176,Yonkers Tiki Hut,Cocktail Bar,40.908723,-73.862082,Yonkers,NY
265,Woodlawn,40.89827261213805,-73.86731496814176,Mckeon's pub,Arcade,40.90284485363276,-73.86451978646946,Yonkers,NY
266,Woodlawn,40.89827261213805,-73.86731496814176,Wreckhouse,Music Venue,40.89850956763341,-73.8553560595481,Bronx,NY
267,Woodlawn,40.89827261213805,-73.86731496814176,Matic Records,Music Venue,40.89977351724096,-73.85714069379077,Bronx,NY
268,Norwood,40.87722415599446,-73.8793907395681,Dekalb Ave And Gunhill,Beer Garden,40.878564554846506,-73.87924865094146,N/A,New York
269,Norwood,40.87722415599446,-73.8793907395681,F.N.B Entertainment,Other Nightlife,40.8774222625,-73.87293455,Bronx,NY
270,Norwood,40.87722415599446,-73.8793907395681,Lexa Bar & Garden,Lounge,40.87208219592986,-73.8775686363957,Bronx,NY
271,Norwood,40.87722415599446,-73.8793907395681,Hacchan Bar,Bar,40.87986230000001,-73.8804139,New York,NY
272,Norwood,40.87722415599446,-73.8793907395681,DLounge,Hookah Bar,40.876062,-73.886372,N/A,New York
273,Norwood,40.87722415599446,-73.8793907395681,Black Eagle Tae Kwon DO,Nightlife Spot,40.871351,-73.876898,Bronx,NY
274,Norwood,40.87722415599446,-73.8793907395681,The Tirana Club,Nightlife Spot,40.875378,-73.887461,Bronx,NY
275,Norwood,40.87722415599446,-73.8793907395681,Carnival Bar & Grill of Mt Vernon,Bar,40.877861207777464,-73.86734962463379,Bronx,NY
276,Norwood,40.87722415599446,-73.8793907395681,Julia D.,Dive Bar,40.87339537795976,-73.890210234553,Bronx,NY
277,Norwood,40.87722415599446,-73.8793907395681,R&D Wine and Liquor,Other Nightlife,40.883842616574576,-73.87934626859035,Bronx,NY
278,Norwood,40.87722415599446,-73.8793907395681,La Nueva Estrella,Caribbean Restaurant,40.871080136997804,-73.87695928777875,Bronx,NY
279,Norwood,40.87722415599446,-73.8793907395681,Shea's Emerald Bar & Grill,Bar,40.87279493982405,-73.88937765808242,Bronx,NY
280,Norwood,40.87722415599446,-73.8793907395681,Rulay Lounge,Bar,40.867634,-73.88325,Bronx,NY
281,Norwood,40.87722415599446,-73.8793907395681,Julios Twerk Factory,Lounge,40.884149,-73.878638,Bronx,NY
282,Norwood,40.87722415599446,-73.8793907395681,Oshea's Pub Bedford Park,Bar,40.872757845556386,-73.88957471016975,Bronx,NY
283,Norwood,40.87722415599446,-73.8793907395681,Jolly Tinker,Bar,40.86745127461597,-73.88353583600046,Bronx,NY
284,Norwood,40.87722415599446,-73.8793907395681,Unicorn Valley,Lounge,40.882509,-73.892444,Bronx,NY
285,Norwood,40.87722415599446,-73.8793907395681,502 Bar and Lounge,Bar,40.873434816728896,-73.86695821038704,Bronx,NY
286,Norwood,40.87722415599446,-73.8793907395681,Hot Entertainment and Recording,Nightlife Spot,40.883411,-73.892087,Bronx,NY
287,Norwood,40.87722415599446,-73.8793907395681,paulines,Bar,40.88464,-73.89075,Bronx,NY
288,Norwood,40.87722415599446,-73.8793907395681,Sugar City,Bar,40.873931884765625,-73.86641693115234,Bronx,NY
289,Norwood,40.87722415599446,-73.8793907395681,Vps Studio,Music Venue,40.87803338726855,-73.87051454571936,Bronx,NY
290,Norwood,40.87722415599446,-73.8793907395681,The Franciscotech,Nightclub,40.878448277842274,-73.88990017200584,Bronx,NY
291,Norwood,40.87722415599446,-73.8793907395681,Samba Lounge,Lounge,40.87854210406302,-73.87189273412548,Bronx,NY
292,Norwood,40.87722415599446,-73.8793907395681,705 Bar Car,Bar,40.87191057112567,-73.8748443217221,New York,NY
293,Norwood,40.87722415599446,-73.8793907395681,VINYL,Record Shop,40.88736549131688,-73.88193024749188,N/A,New York
294,Norwood,40.87722415599446,-73.8793907395681,Madden's Pub,Pub,40.87298848588746,-73.88869859193673,Bronx,NY
295,Norwood,40.87722415599446,-73.8793907395681,Woodlawn Bar and Cafe,Bar,40.88599857921081,-73.87859852087719,Bronx,NY
296,Norwood,40.87722415599446,-73.8793907395681,The Warrior Studios (NYC),Music Venue,40.87151008129968,-73.88603774671613,Bronx,NY
297,Williamsbridge,40.88103887819211,-73.85744642974207,Pyramid Lounge (Cholo Bakery),Lounge,40.88455758709027,-73.85821952862213,Bronx,NY
298,Williamsbridge,40.88103887819211,-73.85744642974207,Cue Lounge,Bar,40.884163389332585,-73.8564844261784,Bronx,NY
299,Williamsbridge,40.88103887819211,-73.85744642974207,Club Mystique,Nightclub,40.88414927642994,-73.85647600392656,New York,NY
300,Williamsbridge,40.88103887819211,-73.85744642974207,Village People,Karaoke Bar,40.878951303184,-73.86144123055261,N/A,New York
301,Williamsbridge,40.88103887819211,-73.85744642974207,Karkajadas Bar Restaurant & Night Club,Lounge,40.87855992231654,-73.84697474389613,Yonkers,NY
302,Williamsbridge,40.88103887819211,-73.85744642974207,Carnival Bar & Grill of Mt Vernon,Bar,40.877861207777464,-73.86734962463379,Bronx,NY
303,Williamsbridge,40.88103887819211,-73.85744642974207,GCE RECORDING STUDIO,Recording Studio,40.87634387884019,-73.85735235919512,Bronx,NY
304,Williamsbridge,40.88103887819211,-73.85744642974207,Ricky's Bar & Lounge,Bar,40.87872,-73.86147,N/A,New York
305,Williamsbridge,40.88103887819211,-73.85744642974207,Red Hat,Nightclub,40.87874,-73.86143,N/A,New York
306,Williamsbridge,40.88103887819211,-73.85744642974207,Hanna,Nightclub,40.8786,-73.86153,N/A,New York
307,Williamsbridge,40.88103887819211,-73.85744642974207,Rum Bar,Dive Bar,40.883859,-73.85275,Bronx,NY
308,Williamsbridge,40.88103887819211,-73.85744642974207,226th,Bar,40.88746960613367,-73.85450962467091,Bronx,NY
309,Williamsbridge,40.88103887819211,-73.85744642974207,New Rochelle Homing Pigeon,Nightlife Spot,40.882538,-73.863555,Bronx,NY
310,Williamsbridge,40.88103887819211,-73.85744642974207,The Gaza,Lounge,40.87657258535388,-73.86212461508453,Bronx,NY
311,Williamsbridge,40.88103887819211,-73.85744642974207,Green Wood,Nightclub,40.87887167930603,-73.86354088783264,N/A,New York
312,Williamsbridge,40.88103887819211,-73.85744642974207,Eastwood Manor,Other Nightlife,40.87644736335033,-73.84623174784072,Bronx,NY
313,Williamsbridge,40.88103887819211,-73.85744642974207,Hancock,Wine Bar,40.87864,-73.8615,N/A,New York
314,Williamsbridge,40.88103887819211,-73.85744642974207,Mile Gully,Bar,40.877046462743266,-73.84759500411242,N/A,New York
315,Williamsbridge,40.88103887819211,-73.85744642974207,Emma C. Brisbane Youth Leadership Center,Lounge,40.88792277876211,-73.85368838260857,Bronx,NY
316,Williamsbridge,40.88103887819211,-73.85744642974207,The Pyramid Bar & Restaurant,Other Nightlife,40.88791608206225,-73.8628137399376,Bronx,NY
317,Williamsbridge,40.88103887819211,-73.85744642974207,Whispers,Nightclub,40.87222134976049,-73.85085133821934,Bronx,NY
318,Williamsbridge,40.88103887819211,-73.85744642974207,Cafe Lou's,Bar,40.87048635118004,-73.8561517156215,Bronx,NY
319,Williamsbridge,40.88103887819211,-73.85744642974207,Cue Lounge,Other Nightlife,40.87400715202849,-73.85484700945517,Bronx,NY
320,Williamsbridge,40.88103887819211,-73.85744642974207,Tranquility Bar & Lounge,Bar,40.877393917349444,-73.84568827204072,Bronx,NY
321,Williamsbridge,40.88103887819211,-73.85744642974207,Moodies Records,Record Shop,40.888513056689554,-73.86014336767468,Bronx,NY
322,Williamsbridge,40.88103887819211,-73.85744642974207,Gun Hill Brewing Co.,Brewery,40.872138857648295,-73.85569833690343,Bronx,NY
323,Williamsbridge,40.88103887819211,-73.85744642974207,KMC Entertainment Center,Nightclub,40.8733508789978,-73.85284416516942,Bronx,NY
324,Williamsbridge,40.88103887819211,-73.85744642974207,Vps Studio,Music Venue,40.87803338726855,-73.87051454571936,Bronx,NY
325,Williamsbridge,40.88103887819211,-73.85744642974207,Ethics Bar and Lounge,Bar,40.872253,-73.850904,New York,NY
326,Baychester,40.866858107252696,-73.83579759808117,Expressions,Bar,40.86960312481067,-73.83582121344308,N/A,New York
327,Baychester,40.866858107252696,-73.83579759808117,The Blue Horizon Pub,Pub,40.869604539313855,-73.83747532985345,Bronx,NY
328,Baychester,40.866858107252696,-73.83579759808117,Syd's Shack,Sports Bar,40.869483947753906,-73.83637547492981,Bronx,NY
329,Baychester,40.866858107252696,-73.83579759808117,The City Lounge,Bar,40.876468721481686,-73.83363614520931,Bronx,NY
330,Baychester,40.866858107252696,-73.83579759808117,Famous Flava Entertainment,Concert Hall,40.870465,-73.846332,Bronx,NY
331,Baychester,40.866858107252696,-73.83579759808117,EMC Entertainment Center,Nightclub,40.868938,-73.841496,Bronx,NY
332,Baychester,40.866858107252696,-73.83579759808117,The Bat Cave Bx,Karaoke Bar,40.861624,-73.834134,Bronx,NY
333,Baychester,40.866858107252696,-73.83579759808117,Ultimate Grill,Caribbean Restaurant,40.87075280810499,-73.84664164038185,Bronx,NY
334,Baychester,40.866858107252696,-73.83579759808117,Damatrixstudios,Music Venue,40.87117330237115,-73.83684592174664,Bronx,NY
335,Baychester,40.866858107252696,-73.83579759808117,Bravo Clubhouse,Nightclub,40.86390038190711,-73.8456250968673,New York,NY
336,Baychester,40.866858107252696,-73.83579759808117,Wine & Liqour,Pub,40.869964,-73.828555,Bronx,NY
337,Baychester,40.866858107252696,-73.83579759808117,Memories Lounge & Restaurant,Lounge,40.869867825851806,-73.84435584591309,Bronx,NY
338,Pelham Parkway,40.85741349808865,-73.85475564017999,Dragonsvale,Lounge,40.85581653146776,-73.8574729122345,Bronx,NY
339,Pelham Parkway,40.85741349808865,-73.85475564017999,Alter House Of Beer And Shamrocks,Lounge,40.853223002886146,-73.85598555458992,Bronx,NY
340,Pelham Parkway,40.85741349808865,-73.85475564017999,Papi Nice,Bar,40.858023,-73.867666,Bronx,NY
341,Pelham Parkway,40.85741349808865,-73.85475564017999,Los Mejores Music Studio,Music Venue,40.85733697013081,-73.85001948946602,N/A,New York
342,Pelham Parkway,40.85741349808865,-73.85475564017999,Leverage Recording Studios,Recording Studio,40.853952,-73.843351,Bronx,NY
343,Pelham Parkway,40.85741349808865,-73.85475564017999,Kirvens,Bar,40.854462,-73.866297,Bronx,NY
344,Pelham Parkway,40.85741349808865,-73.85475564017999,Skyline Bar & Lounge,Lounge,40.852903953914655,-73.84261235600046,Bronx,NY
345,Pelham Parkway,40.85741349808865,-73.85475564017999,Bruxelles Lounge,Lounge,40.865677,-73.86041,Bronx,NY
346,Pelham Parkway,40.85741349808865,-73.85475564017999,Drini (Bar & Restaurant),Bar,40.85468960782648,-73.86551853162779,Bronx,NY
347,Pelham Parkway,40.85741349808865,-73.85475564017999,Harrison and Bogart,Pub,40.85002144,-73.85936200618744,New York,NY
348,Pelham Parkway,40.85741349808865,-73.85475564017999,Istanbul,Hookah Bar,40.863818983622174,-73.85668044383199,Bronx,NY
349,Pelham Parkway,40.85741349808865,-73.85475564017999,The Gallery,Lounge,40.856336,-73.866957,Bronx,NY
350,Pelham Parkway,40.85741349808865,-73.85475564017999,E.R. Bar,Bar,40.85293250357315,-73.842895,N/A,New York
351,Pelham Parkway,40.85741349808865,-73.85475564017999,The Bat Cave,Strip Club,40.847708193985774,-73.85290159501852,Bronx,NY
352,Pelham Parkway,40.85741349808865,-73.85475564017999,The Emergency Room Bar,Bar,40.85300522714173,-73.84272965894013,Bronx,NY
353,Pelham Parkway,40.85741349808865,-73.85475564017999,Garyoke,Karaoke Bar,40.851258,-73.858991,Bronx,NY
354,Pelham Parkway,40.85741349808865,-73.85475564017999,Williamsbride Rd,Other Nightlife,40.85076711847582,-73.85198271507178,Bx,NY
355,Pelham Parkway,40.85741349808865,-73.85475564017999,Relax Your Life,Wine Bar,40.85437346248472,-73.85985048592894,Bronx,NY
356,Pelham Parkway,40.85741349808865,-73.85475564017999,PBQ'S,Bar,40.846307546206084,-73.86017208154784,Bronx,NY
357,Pelham Parkway,40.85741349808865,-73.85475564017999,Get Reel Studios,Music Venue,40.85389266573233,-73.8426782219221,Bronx,NY
358,Pelham Parkway,40.85741349808865,-73.85475564017999,Don Q Rum Bar,Cocktail Bar,40.863792300224304,-73.85659396648407,Flushing,NY
359,Pelham Parkway,40.85741349808865,-73.85475564017999,gasolina lounge,Bar,40.8639214756593,-73.86491230524688,N/A,New York
360,Pelham Parkway,40.85741349808865,-73.85475564017999,Liquor Barn,Liquor Store,40.86545,-73.863319,New York,NY
361,Pelham Parkway,40.85741349808865,-73.85475564017999,Doyle's Pub,Bar,40.84846317892645,-73.855371226226,Bronx,NY
362,Pelham Parkway,40.85741349808865,-73.85475564017999,SK Labs NYC,Music Venue,40.851423,-73.843977,Bronx,NY
363,Pelham Parkway,40.85741349808865,-73.85475564017999,fye,Music Venue,40.85616672053001,-73.86759734833689,Bronx,NY
364,Pelham Parkway,40.85741349808865,-73.85475564017999,Gleasons Cafe,Bar,40.85439184314604,-73.84345364447358,Bronx,NY
365,City Island,40.84724670491813,-73.78648845267413,The Snug,Bar,40.84719881133644,-73.78646581041706,Bronx,NY
366,City Island,40.84724670491813,-73.78648845267413,Paddy's On The Island,Bar,40.846761,-73.786286,Bronx,NY
367,City Island,40.84724670491813,-73.78648845267413,Black Whale,American Restaurant,40.846397849807644,-73.78643822317905,Bronx,NY
368,City Island,40.84724670491813,-73.78648845267413,Starving Artist Cafe & Gallery,Music Venue,40.84542005194321,-73.78580638915213,Bronx,NY
369,City Island,40.84724670491813,-73.78648845267413,Sammy's Fish Box Restaurant,Seafood Restaurant,40.839040879504,-73.78356573420263,Bronx,NY
370,City Island,40.84724670491813,-73.78648845267413,Vistamar,Latin American Restaurant,40.853394,-73.79088,Bronx,NY
371,City Island,40.84724670491813,-73.78648845267413,James Macs,Other Nightlife,40.84202,-73.786871,N/A,New York
372,City Island,40.84724670491813,-73.78648845267413,Fella's,Bar,40.85259697091818,-73.78935852653436,Bronx,NY
373,City Island,40.84724670491813,-73.78648845267413,Sea Shore Restaurant & Marina,Seafood Restaurant,40.854324971173234,-73.79099628179956,Bronx,NY
374,Bedford Park,40.870185164975325,-73.8855121841913,Rulay Lounge,Bar,40.867634,-73.88325,Bronx,NY
375,Bedford Park,40.870185164975325,-73.8855121841913,Oshea's Pub Bedford Park,Bar,40.872757845556386,-73.88957471016975,Bronx,NY
376,Bedford Park,40.870185164975325,-73.8855121841913,Jolly Tinker,Bar,40.86745127461597,-73.88353583600046,Bronx,NY
